Mainfile,Formula,Entry_id
AminoAcids/trp/Dipeptide/Mg/conf_0019/FHIaims.out,C14H17MgN3O2,tF9KJNoG9ktLo-qFslbsFnSaBohT
AminoAcids/lys/Dipeptide/bare/conf_1383/FHIaims.out,C9H19N3O2,tFBnWXd2tnffle01Rl7g87J1nUvS
AminoAcids/trp/Dipeptide/bare/conf_0025/FHIaims.out,C14H17N3O2,tFCs4Q903_LfGDAI26YHdlQDnr3m
AminoAcids/leu/Dipeptide/Ca/conf_0033/FHIaims.out,C9CaH18N2O2,tFYJuF5PDF47C_--9BpkA9Ts0qqp
AminoAcids/gln/Dipeptide/Mg/conf_0017/FHIaims.out,C8H15MgN3O3,tFk08sPauwCsusX1SM65P0T6I8gO
AminoAcids/lysH/Dipeptide/Ba/conf_0239/FHIaims.out,BaC9H20N3O2,tFs2xpCsUx1Ji-k8iGpaqk2skJ7o
AminoAcids/arg/Dipeptide/bare/conf_1501/FHIaims.out,C9H19N5O2,tFzrfRCfQTk9Vjr8gk4tVDMtKMYy
AminoAcids/argH/Dipeptide/bare/conf_0936/FHIaims.out,C9H20N5O2,tGCwdHMgLUnHO3zDZbJB--Pt9-nc
AminoAcids/argH/Dipeptide/bare/conf_0030/FHIaims.out,C9H20N5O2,tGEE1FpifCzkNFvTl5cMc59-6dVt
AminoAcids/ile/Dipeptide/bare/conf_0040/FHIaims.out,C9H18N2O2,tGJyO82_ltyl9-lgnZgegn0_9TM4
AminoAcids/lysH/Dipeptide/bare/conf_0860/FHIaims.out,C9H20N3O2,tGSMauwYY1dVVfh1kOxDOcwisKnE
AminoAcids/aspH/Dipeptide/Ba/conf_0020/FHIaims.out,BaC7H12N2O4,tGo_-A-zO3-PXAmQGm7oU07tBQST
AminoAcids/lys/Dipeptide/Ca/conf_0232/FHIaims.out,C9CaH19N3O2,tHWbPhHro6zUisuxk3wupwYe7B4r
AminoAcids/argH/Dipeptide/Ba/conf_0268/FHIaims.out,BaC9H20N5O2,tHXm38Eg-VcrCM1Nsr3hlImNMIVm
AminoAcids/arg/Dipeptide/bare/conf_3303/FHIaims.out,C9H19N5O2,tHzOk-8wwoMbTL08tidrW2ybIdm3
AminoAcids/lys/Dipeptide/bare/conf_1882/FHIaims.out,C9H19N3O2,tI5sjorlQOIfASxNQk_yiHOmQ5O7
AminoAcids/argH/Dipeptide/bare/conf_0299/FHIaims.out,C9H20N5O2,tIb8hiee-ZrWzIlWunDtzyRw1PxF
AminoAcids/val/Dipeptide/Ba/conf_0015/FHIaims.out,BaC8H16N2O2,tIbU9KhAQaRWqIkomI6Tr98AG9w-
AminoAcids/val/Dipeptide/Ca/conf_0044/FHIaims.out,C8CaH16N2O2,tIysST63nLgsY-T-eeGjRM7JPKI4
AminoAcids/arg/Dipeptide/bare/conf_4121/FHIaims.out,C9H19N5O2,tJTeFGBbePQpinzK8qVhvcHJMo1N
AminoAcids/lysH/Dipeptide/bare/conf_0301/FHIaims.out,C9H20N3O2,tJle6wAE1tb5CE4Y2HU3g45298ed
AminoAcids/lys/Dipeptide/Mg/conf_0035/FHIaims.out,C9H19MgN3O2,tJoBzh4Lj-kaSKlAvGD6AzK_Eezz
AminoAcids/argH/Dipeptide/Ca/conf_0227/FHIaims.out,C9CaH20N5O2,tJqfOLaJcQ2VQH8vrWZ2d9yL10MD
AminoAcids/thr/Dipeptide/bare/conf_0083/FHIaims.out,C7H14N2O3,tJx319YeQlRhTjFAnSWxCvJVadap
AminoAcids/lysH/Dipeptide/Ca/conf_0383/FHIaims.out,C9CaH20N3O2,tK-Fx5HQD_wrbud4Ksct5BGsc67T
AminoAcids/arg/Dipeptide/bare/conf_4126/FHIaims.out,C9H19N5O2,tK4YjlDK1rrNTWWfp53GyX3cminf
AminoAcids/lysH/Dipeptide/Ca/conf_0268/FHIaims.out,C9CaH20N3O2,tKLz1yWba2BJhnIbNV0n-aE6Unu-
AminoAcids/cys/Dipeptide/bare/conf_0124/FHIaims.out,C6H12N2O2S,tKjMCRTMgvLGdatS-KVIUzK-Z9pb
AminoAcids/arg/Dipeptide/bare/conf_2095/FHIaims.out,C9H19N5O2,tKrW79PvkYNh7FWusZnd8dSjNkFP
AminoAcids/ile/Dipeptide/bare/conf_0086/FHIaims.out,C9H18N2O2,tKtWxGnKWn5PC76fXlbs2R70Fnr9
AminoAcids/argH/Dipeptide/bare/conf_0931/FHIaims.out,C9H20N5O2,tLGYYqdIF3eCqgLYGt87U9IlMjdH
AminoAcids/argH/Dipeptide/bare/conf_0880/FHIaims.out,C9H20N5O2,tLK6GkyWArdAhV9lrksXbY-0PXPr
AminoAcids/leu/Dipeptide/Ba/conf_0053/FHIaims.out,BaC9H18N2O2,tLSSZ-zyi9XANy-VucCIhIiuiBwb
AminoAcids/arg/Dipeptide/Mg/conf_0540/FHIaims.out,C9H19MgN5O2,tLWpfgXdYO7A806mEqyhr1q3FuJj
AminoAcids/arg/Dipeptide/bare/conf_1793/FHIaims.out,C9H19N5O2,tLaxKH4xmgTqj4FDdQqHrtrEeSg0
AminoAcids/glu/Dipeptide/bare/conf_0065/FHIaims.out,C8H13N2O4,tLd_5VGo4qCBxWKKwnl9C78bfCqJ
AminoAcids/ala/Dipeptide/Mg/conf_0007/FHIaims.out,C6H12MgN2O2,tLlkRJEVcCCcH-ODu3x5Zh_CgL3G
AminoAcids/lysH/Dipeptide/Mg/conf_0461/FHIaims.out,C9H20MgN3O2,tLnNAOvpNKVBhQA2bPiYt3kt7cKi
AminoAcids/aspH/Dipeptide/bare/conf_0116/FHIaims.out,C7H12N2O4,tM7HZ8AkEn8Ig40eHHB2F0lDi_Ex
AminoAcids/arg/Dipeptide/Ca/conf_0809/FHIaims.out,C9CaH19N5O2,tMBMm31oayzt5XR-R9At2RSIGKTK
AminoAcids/arg/Dipeptide/bare/conf_2097/FHIaims.out,C9H19N5O2,tMM5ZlRmRu44Pk_9wuJWuPJWq_y4
AminoAcids/lysH/Dipeptide/Mg/conf_0320/FHIaims.out,C9H20MgN3O2,tMOIxWIRgxILPKS1CQWKBJWfV757
AminoAcids/met/Dipeptide/bare/conf_0174/FHIaims.out,C8H16N2O2S,tNem1IGmWP_xopcm3UvTVFWGzel1
AminoAcids/lysH/Dipeptide/Ca/conf_0316/FHIaims.out,C9CaH20N3O2,tNhRSyY5KcS93_jJEuKD_iosaLAA
AminoAcids/lysH/Dipeptide/Ca/conf_0255/FHIaims.out,C9CaH20N3O2,tNk5dofaVT0_sV_TTlSaP4aMSUlI
AminoAcids/leu/Dipeptide/Mg/conf_0031/FHIaims.out,C9H18MgN2O2,tOVrF1C6eoUWWT7Ea_F_tWbK9aki
AminoAcids/pro/Dipeptide/Mg/conf_0021/FHIaims.out,C8H14MgN2O2,tOg4BmJWE4EPzeNXsELi0xTywXPi
AminoAcids/arg/Dipeptide/bare/conf_3029/FHIaims.out,C9H19N5O2,tOklvZtzwNOKR2Yw2vBaJDEs-64O
AminoAcids/lysH/Dipeptide/bare/conf_0897/FHIaims.out,C9H20N3O2,tOx9S_OOXBVBF6-TfOpXV-upLWaX
AminoAcids/argH/Dipeptide/Mg/conf_0127/FHIaims.out,C9H20MgN5O2,tP93HAfEdDcU8KHuUVOsqP0KjdZr
AminoAcids/arg/Dipeptide/bare/conf_3694/FHIaims.out,C9H19N5O2,tPF1iFG5v4ARmn74U4bF_d-EjtgF
AminoAcids/tyr/Dipeptide/bare/conf_0108/FHIaims.out,C12H16N2O3,tPL5aGaPia8BJM976jF6_iQkXrPC
AminoAcids/gly/Dipeptide/bare/conf_0024/FHIaims.out,C5H10N2O2,tPWFGDb35TAweBRjjFfJxSNisJNo
AminoAcids/arg/Dipeptide/bare/conf_1802/FHIaims.out,C9H19N5O2,tPjdwe3T0PPLdbtcTME4xF2FVJBK
AminoAcids/arg/Dipeptide/bare/conf_0365/FHIaims.out,C9H19N5O2,tPk7av7HeqCkSQmkn59q6szYiF8T
AminoAcids/lys/Dipeptide/bare/conf_0669/FHIaims.out,C9H19N3O2,tPmQYB3vGpM98dCS_NruHBuevlb-
AminoAcids/aspH/Dipeptide/bare/conf_0174/FHIaims.out,C7H12N2O4,tQ394v1Wv3tlVpzmE20yXgtR7BhX
AminoAcids/arg/Dipeptide/Mg/conf_0514/FHIaims.out,C9H19MgN5O2,tQMsgOOqtNNzb9CbGtPiNH24Lsgt
AminoAcids/ile/Dipeptide/bare/conf_0169/FHIaims.out,C9H18N2O2,tR0QdRYRZAYSPqyiMLlaNVXdTsFu
AminoAcids/lysH/Dipeptide/Ba/conf_0533/FHIaims.out,BaC9H20N3O2,tRSssDx0yHb_1qQLh8ws65Z5vk0r
AminoAcids/hisE/Dipeptide/Mg/conf_0040/FHIaims.out,C9H14MgN4O2,tRitchg2T9Gd1i56zXiold0Fteqc
AminoAcids/glu/Dipeptide/Ca/conf_0012/FHIaims.out,C8CaH13N2O4,tSB-gPx8ZDiiHCg94FeoFjwMX7ZN
AminoAcids/gln/Dipeptide/bare/conf_0049/FHIaims.out,C8H15N3O3,tSCla9wOTni-ZEvkX3V12Na445kQ
AminoAcids/arg/Dipeptide/bare/conf_3845/FHIaims.out,C9H19N5O2,tSN1UM-c8GiMzeEfwvwXo96p4Leu
AminoAcids/phe/Dipeptide/Ca/conf_0017/FHIaims.out,C12CaH16N2O2,tSR-_ZaiuxOCCiQhrh9q2IRcNqSu
AminoAcids/arg/Dipeptide/bare/conf_3803/FHIaims.out,C9H19N5O2,tSRb-a3FWsjywaqroE1koiPLYoME
AminoAcids/gln/Dipeptide/Mg/conf_0008/FHIaims.out,C8H15MgN3O3,tSV4IMsuhQHFhd7XlZReVZbzsZbR
AminoAcids/arg/Dipeptide/bare/conf_2165/FHIaims.out,C9H19N5O2,tSZ9Fj9uhDO29qq93mYble7pJ6Am
AminoAcids/cys/Dipeptide/Mg/conf_0027/FHIaims.out,C6H12MgN2O2S,tSbAGPkmG8QPxktFcOgvM9ou-ANP
AminoAcids/lys/Dipeptide/Ba/conf_0281/FHIaims.out,BaC9H19N3O2,tSj76CezZGivHkEXHgXn8oXEsbK3
AminoAcids/arg/Dipeptide/bare/conf_0626/FHIaims.out,C9H19N5O2,tSsZ7UFsoRC8xhH6vVCIU3dIQQEm
AminoAcids/lysH/Dipeptide/Ba/conf_0176/FHIaims.out,BaC9H20N3O2,tT8kcCs-Dvb94G5kXKyvnFf2PqB7
AminoAcids/lys/Dipeptide/Ba/conf_0430/FHIaims.out,BaC9H19N3O2,tTD6Vc3h9FjxCNXoTZ7lLES9Jv1N
AminoAcids/ile/Dipeptide/bare/conf_0140/FHIaims.out,C9H18N2O2,tTF8xnFtxQFU1HHsOuaYuR64PJFf
AminoAcids/asp/Dipeptide/Mg/conf_0005/FHIaims.out,C7H11MgN2O4,tTwSWZl7oWK9VmONm2QJmZ02DoBc
AminoAcids/hisD/Dipeptide/bare/conf_0122/FHIaims.out,C9H14N4O2,tTzH7FH9F44-x1TaEIUKFSzYigkF
AminoAcids/argH/Dipeptide/bare/conf_0980/FHIaims.out,C9H20N5O2,tU--Jj8OSmBxFsD4pfym_Ev4jlSm
AminoAcids/lys/Dipeptide/bare/conf_0698/FHIaims.out,C9H19N3O2,tUGqkHS4a1XfCLEzptnHbiEzGYuk
AminoAcids/arg/Dipeptide/Ca/conf_0123/FHIaims.out,C9CaH19N5O2,tUO6ODyyxPKjqYn7RYaF1ft10j-M
AminoAcids/asn/Dipeptide/Mg/conf_0023/FHIaims.out,C7H13MgN3O3,tUbK_Low6gK7kv3EztB6jxqQz7o1
AminoAcids/lys/Dipeptide/bare/conf_0022/FHIaims.out,C9H19N3O2,tUdwwhbzLy0zl0Bz9Izjt6eW-9fS
AminoAcids/arg/Dipeptide/Mg/conf_0088/FHIaims.out,C9H19MgN5O2,tUky-xRh32f7zfPvGLbraOHiGnK3
AminoAcids/gluH/Dipeptide/bare/conf_0318/FHIaims.out,C8H14N2O4,tUzjbgk3-IEK5WKIEVPsT3LuqxtX
AminoAcids/ala/Dipeptide/Mg/conf_0006/FHIaims.out,C6H12MgN2O2,tV-nEakseQ5_pFC79s-1p1S85TnE
AminoAcids/hisH/Dipeptide/bare/conf_0068/FHIaims.out,C9H15N4O2,tVGmBMv_6tiH9ZJGT7qO8lSAqECJ
AminoAcids/argH/Dipeptide/bare/conf_0526/FHIaims.out,C9H20N5O2,tVHlNmkTBZbgDFkSHF4MUbyz4Uie
AminoAcids/arg/Dipeptide/Ca/conf_0107/FHIaims.out,C9CaH19N5O2,tVSDbE6HOLwyR5RGKyR-Bfy9rZvd
AminoAcids/lys/Dipeptide/bare/conf_2062/FHIaims.out,C9H19N3O2,tVlIqw5r_slNVVxE-UDsl3FnXwsZ
AminoAcids/arg/Dipeptide/bare/conf_1273/FHIaims.out,C9H19N5O2,tVtUMPcalNLZ40HqbPxTWOaDODoY
AminoAcids/lysH/Dipeptide/Mg/conf_0423/FHIaims.out,C9H20MgN3O2,tW9jgDbL-59RmazPy9I73xV7Jc5j
AminoAcids/lys/Dipeptide/bare/conf_0168/FHIaims.out,C9H19N3O2,tWtF7qOiqDto-w3LoFEUDhGJ-03j
AminoAcids/arg/Dipeptide/bare/conf_0265/FHIaims.out,C9H19N5O2,tWvu65DGzW0qmy39rCDmPblcWOW1
AminoAcids/ser/Dipeptide/Mg/conf_0021/FHIaims.out,C6H12MgN2O3,tXefJxlnIy3AJGOZ7Y--7LR1YKU8
AminoAcids/arg/Dipeptide/bare/conf_1586/FHIaims.out,C9H19N5O2,tY7D8AtkPPjZpO3x2xJZ6ckspzhR
AminoAcids/cys/Dipeptide/bare/conf_0228/FHIaims.out,C6H12N2O2S,tYXyFJ-W8BLXjqEPbwOempnzAeYT
AminoAcids/aspH/Dipeptide/bare/conf_0005/FHIaims.out,C7H12N2O4,tYZHVVVA500_I_Rq4pmoaPgeMKPB
AminoAcids/argH/Dipeptide/Ba/conf_0083/FHIaims.out,BaC9H20N5O2,tZGzg0otq9HrYOtL-LI6bSECmqjd
AminoAcids/arg/Dipeptide/bare/conf_2496/FHIaims.out,C9H19N5O2,tZHaoqXf78-WEZbCjydjNRyV9XNn
AminoAcids/lysH/Dipeptide/Mg/conf_0302/FHIaims.out,C9H20MgN3O2,tZQ9Cflihrdj1my72nHsOLfGSnKp
AminoAcids/lys/Dipeptide/Ca/conf_0420/FHIaims.out,C9CaH19N3O2,tZUD_OuRmfu4H4C5MlGS5kToHf7v
AminoAcids/lysH/Dipeptide/Mg/conf_0661/FHIaims.out,C9H20MgN3O2,tZZwSqORK5osCgCGCWNr_aS5k3bN
AminoAcids/hisD/Dipeptide/Ba/conf_0097/FHIaims.out,BaC9H14N4O2,tZgdgoB-MYBpjguG3G-Z-9LfEvtY
AminoAcids/arg/Dipeptide/bare/conf_3572/FHIaims.out,C9H19N5O2,tZqekX5U1qDE8Cjh_Hqe7ftT98gL
AminoAcids/lysH/Dipeptide/Ba/conf_0440/FHIaims.out,BaC9H20N3O2,tZvdDj9BVQxDb4SJvzMe5zvkEMfj
AminoAcids/lysH/Dipeptide/bare/conf_0653/FHIaims.out,C9H20N3O2,tZvoTXluZq94ba7QvmD4bLHCi8Vn
AminoAcids/arg/Dipeptide/bare/conf_3691/FHIaims.out,C9H19N5O2,t_6_sLBeqAK0JOkTer6AQmh-auHJ
AminoAcids/arg/Dipeptide/bare/conf_0260/FHIaims.out,C9H19N5O2,t_6f4Iyeojltd1LdbKn1GHYhu7wf
AminoAcids/arg/Dipeptide/bare/conf_0157/FHIaims.out,C9H19N5O2,t_LFtAbQjVDXavwsEx1mb6gnlzud
AminoAcids/lys/Dipeptide/bare/conf_1980/FHIaims.out,C9H19N3O2,t_Obfg0basAD69KorHbBEZp9acWy
AminoAcids/arg/Dipeptide/bare/conf_3105/FHIaims.out,C9H19N5O2,t_ZS186bzVmtw3ve-1EP5TjUmFm8
AminoAcids/hisD/Dipeptide/Ba/conf_0112/FHIaims.out,BaC9H14N4O2,t__VxS5qB9gLyYyOocPq8y8OIiEz
AminoAcids/lys/Dipeptide/bare/conf_0203/FHIaims.out,C9H19N3O2,t_bzPji7ckNyYcD8ulEyvq22bCdF
AminoAcids/arg/Dipeptide/bare/conf_1801/FHIaims.out,C9H19N5O2,t_i_w-4OIu2sREyxOx5x5ygKRJhi
AminoAcids/ile/Dipeptide/Mg/conf_0115/FHIaims.out,C9H18MgN2O2,ta2MnQFELveN85CtjWASb7OiwAfP
AminoAcids/gluH/Dipeptide/bare/conf_0070/FHIaims.out,C8H14N2O4,taGKOS_02zTq7hQC0dn_pnprIhqK
AminoAcids/lysH/Dipeptide/bare/conf_0457/FHIaims.out,C9H20N3O2,taUs74mtApXuSwBCEDxGcET5Jqp1
AminoAcids/lysH/Dipeptide/Mg/conf_0224/FHIaims.out,C9H20MgN3O2,taXkzgtAWHspKzLhKjHO4eqKorL3
AminoAcids/glu/Dipeptide/bare/conf_0026/FHIaims.out,C8H13N2O4,taYtnlTbs5M89Jj55GsEzwVXXj1k
AminoAcids/arg/Dipeptide/bare/conf_1146/FHIaims.out,C9H19N5O2,tacxYTQ_IAzJI7AOBitPfvzTj5t4
AminoAcids/leu/Dipeptide/bare/conf_0028/FHIaims.out,C9H18N2O2,tbV5ElccZOIZevN_s78xjG3Yt_vS
AminoAcids/gln/Dipeptide/bare/conf_0279/FHIaims.out,C8H15N3O3,tbWO_8kLfPAnxbeU9xouGrAIaUnD
AminoAcids/aspH/Dipeptide/Ba/conf_0002/FHIaims.out,BaC7H12N2O4,tbWWBQpMZtZ8LHLukrkI2WFxPl8H
AminoAcids/argH/Dipeptide/Ca/conf_0605/FHIaims.out,C9CaH20N5O2,tbpzbnB1oTFMdP3fIrCGu-Blzon1
AminoAcids/lysH/Dipeptide/Ba/conf_0011/FHIaims.out,BaC9H20N3O2,tbtyM2Xz0jbI6P9ERZy4Uhl9SZp4
AminoAcids/arg/Dipeptide/Mg/conf_0327/FHIaims.out,C9H19MgN5O2,tbuE-L_Kf2-e4WKXRKDWnQSVslld
AminoAcids/arg/Dipeptide/Ca/conf_0768/FHIaims.out,C9CaH19N5O2,tc94DTyD2Og4ZOHSYMjJa-QD3wu1
AminoAcids/arg/Dipeptide/bare/conf_1112/FHIaims.out,C9H19N5O2,tcBwrpwO335ymVmN0HKUeTFNkpCj
AminoAcids/gln/Dipeptide/Ba/conf_0029/FHIaims.out,BaC8H15N3O3,tcr4RkTveNQ9L-FifRfg9IV3Jt8h
AminoAcids/lys/Dipeptide/bare/conf_1836/FHIaims.out,C9H19N3O2,tcw79PhG3IpHB2HcKGqe1mNdTOl8
AminoAcids/trp/Dipeptide/Mg/conf_0080/FHIaims.out,C14H17MgN3O2,tdEX6ND_v-qdC3ySEqgtdH9FQ643
AminoAcids/lysH/Dipeptide/Mg/conf_0188/FHIaims.out,C9H20MgN3O2,tdEt8cuuMVQW1O6MXVbD7Ze-6gTn
AminoAcids/arg/Dipeptide/bare/conf_0218/FHIaims.out,C9H19N5O2,tdFChtOdcNFSKnhUlZUnkaf82Ovn
AminoAcids/lys/Dipeptide/bare/conf_0595/FHIaims.out,C9H19N3O2,tdLX6t41SWwNhDWyFhq-XV3vsUCx
AminoAcids/arg/Dipeptide/Mg/conf_0492/FHIaims.out,C9H19MgN5O2,tdS4VFiaqSg3CSq3sZRK3F6OYi7M
AminoAcids/ser/Dipeptide/Ba/conf_0009/FHIaims.out,BaC6H12N2O3,tdXywGOYRaOZ2vZ8Pp7tapCJ6gon
AminoAcids/met/Dipeptide/bare/conf_0054/FHIaims.out,C8H16N2O2S,tde1Owd3j3eTYBz0zKJ_Zs-ZuVRU
AminoAcids/lys/Dipeptide/Mg/conf_0162/FHIaims.out,C9H19MgN3O2,tdjPlaIB3HwFXLthT6gcVkz-_KnB
AminoAcids/arg/Dipeptide/bare/conf_0117/FHIaims.out,C9H19N5O2,tdts-2SqLMBXbiuaX8V2MUGilsFm
AminoAcids/lys/Dipeptide/Mg/conf_0019/FHIaims.out,C9H19MgN3O2,tdzcwyVMVjd2Mta4dvevuhyNyFyQ
AminoAcids/lysH/Dipeptide/bare/conf_0070/FHIaims.out,C9H20N3O2,te8MBebCtA4dWxZL5qOqv6ZcBGvc
AminoAcids/leu/Dipeptide/bare/conf_0001/FHIaims.out,C9H18N2O2,teC_SqDIoDvcOK-9a5Nks6ytqZ-p
AminoAcids/met/Dipeptide/Ba/conf_0071/FHIaims.out,BaC8H16N2O2S,teaW6o5r5M2LSetcCFvYDnWIv2Wy
AminoAcids/arg/Dipeptide/bare/conf_4103/FHIaims.out,C9H19N5O2,tea_tAftb0lbpE1sGeyVtnD-Ak0o
AminoAcids/gluH/Dipeptide/Ca/conf_0093/FHIaims.out,C8CaH14N2O4,teiaICkHDusoX7FMudHZ5lilpdST
AminoAcids/cys/Dipeptide/Mg/conf_0021/FHIaims.out,C6H12MgN2O2S,tex2OI9hoiKMNv4Z1T25epRBDy-u
AminoAcids/lysH/Dipeptide/Ba/conf_0384/FHIaims.out,BaC9H20N3O2,texHjXbxEQiYn8MEqEQsEZz_o4Q3
AminoAcids/lys/Dipeptide/Ba/conf_0399/FHIaims.out,BaC9H19N3O2,tf-EeAE6j_wDdeVvEWyLaonnByJB
AminoAcids/arg/Dipeptide/bare/conf_2127/FHIaims.out,C9H19N5O2,tf1rz0hmNkYxxBatyPTAb4SPcyJZ
AminoAcids/argH/Dipeptide/Ba/conf_0145/FHIaims.out,BaC9H20N5O2,tf4dvo0RbtIxpKHkGs29EEBVXrnM
AminoAcids/met/Dipeptide/Ba/conf_0111/FHIaims.out,BaC8H16N2O2S,tfPmqXC_vScLnfDUhxKD0fleoUd8
AminoAcids/argH/Dipeptide/Ca/conf_0286/FHIaims.out,C9CaH20N5O2,tfVXnTR38_RdJ_bsDaq7n1TKWdBd
AminoAcids/gln/Dipeptide/bare/conf_0002/FHIaims.out,C8H15N3O3,tfdD_YpbMyqgAiIHT1vR1WyIu6u_
AminoAcids/argH/Dipeptide/bare/conf_0425/FHIaims.out,C9H20N5O2,tg4IVBuEioQhhZsavKmCvoBu2wAW
AminoAcids/lysH/Dipeptide/Ba/conf_0514/FHIaims.out,BaC9H20N3O2,tgJxXDQK8soqOQJyImW9C6SQcmM1
AminoAcids/arg/Dipeptide/Ca/conf_0696/FHIaims.out,C9CaH19N5O2,tgVq3OsNpShASLfvkIx2t8Ue-qmc
AminoAcids/hisD/Dipeptide/Mg/conf_0059/FHIaims.out,C9H14MgN4O2,tgZ7DMFe7sBp9sp8B4F57c5vLLKf
AminoAcids/aspH/Dipeptide/bare/conf_0102/FHIaims.out,C7H12N2O4,tga8s5iaeMZ8jcBgiXypzth8QURK
AminoAcids/cys/Dipeptide/bare/conf_0125/FHIaims.out,C6H12N2O2S,tgbPMu0C9cLkGs9sIyaRLD4WEwqw
AminoAcids/hisD/Dipeptide/bare/conf_0081/FHIaims.out,C9H14N4O2,th3DKBFVFyTxfV1zwXS0CbBTWH3K
AminoAcids/arg/Dipeptide/bare/conf_0980/FHIaims.out,C9H19N5O2,thAMOYBttMzzRtuxK7PdOZb9cB8G
AminoAcids/ala/Dipeptide/bare/conf_0034/FHIaims.out,C6H12N2O2,thYpXP2K3ULvSu0hSiabFzoSteI5
AminoAcids/argH/Dipeptide/Mg/conf_0191/FHIaims.out,C9H20MgN5O2,thkT7D_aJhxsm5nUWDmrSr2eqnZO
AminoAcids/arg/Dipeptide/bare/conf_0028/FHIaims.out,C9H19N5O2,thkU9O_V-sczQjeK1HfRBUVqpRHJ
AminoAcids/glu/Dipeptide/bare/conf_0042/FHIaims.out,C8H13N2O4,thp9n_gyqAWREX-TMGQ7msj6cada
AminoAcids/lys/Dipeptide/Ba/conf_0028/FHIaims.out,BaC9H19N3O2,tiBL7Gw00WgqKY5g8hN6CUaZqw47
AminoAcids/argH/Dipeptide/Ba/conf_0350/FHIaims.out,BaC9H20N5O2,tiIUxV92q221A5wJdQjIA3iicQm0
AminoAcids/gln/Dipeptide/bare/conf_0267/FHIaims.out,C8H15N3O3,tiN_kin6IbewxE6u0VfG2N7wtK5q
AminoAcids/lysH/Dipeptide/Ba/conf_0378/FHIaims.out,BaC9H20N3O2,tiq3aPlY1YfZaXp0eRjHNHfRnPpB
AminoAcids/met/Dipeptide/Ba/conf_0102/FHIaims.out,BaC8H16N2O2S,tj_lRW7SAivOywBkRqTMXU20GcYr
AminoAcids/trp/Dipeptide/bare/conf_0024/FHIaims.out,C14H17N3O2,tjeWsCWvlMTM_eaHQNF4GPFZKVJL
AminoAcids/argH/Dipeptide/Ba/conf_0111/FHIaims.out,BaC9H20N5O2,tjsw5oB_azOexgUMekOvB4DlOQn5
AminoAcids/lysH/Dipeptide/Ba/conf_0484/FHIaims.out,BaC9H20N3O2,tkGZxAqdUgD8kadwPglMi0MIgHdO
AminoAcids/met/Dipeptide/bare/conf_0187/FHIaims.out,C8H16N2O2S,tkLvWhRjCOBGEI7CfdaWw4p8xDb6
AminoAcids/argH/Dipeptide/bare/conf_0037/FHIaims.out,C9H20N5O2,tkjKDPZTjg9ij0ctyOB4XdBoYZVJ
AminoAcids/gln/Dipeptide/Ba/conf_0048/FHIaims.out,BaC8H15N3O3,tkk4TT4jn_R7p-Xcd57lvtXoQg3f
AminoAcids/asp/Dipeptide/Mg/conf_0030/FHIaims.out,C7H11MgN2O4,tkk78qZvbZa7p-HdTz4PIak-0j5p
AminoAcids/lysH/Dipeptide/Mg/conf_0681/FHIaims.out,C9H20MgN3O2,tkkSu-V1KLqfXqUv7IGW6FIQk5qw
AminoAcids/arg/Dipeptide/bare/conf_3967/FHIaims.out,C9H19N5O2,tlOT0yaWDorUcIXnhngjy2xhrv3i
AminoAcids/lys/Dipeptide/bare/conf_1163/FHIaims.out,C9H19N3O2,tlZpwQSq5G0iCoe4HG1z_gkkEc_I
AminoAcids/lysH/Dipeptide/Ba/conf_0074/FHIaims.out,BaC9H20N3O2,tlfjFf3oFyLqDDD8ErlV-6VH1vqG
AminoAcids/lysH/Dipeptide/bare/conf_0462/FHIaims.out,C9H20N3O2,tlzHHjWMMl6fSxM_NCjk3MbgsjBH
AminoAcids/arg/Dipeptide/bare/conf_4210/FHIaims.out,C9H19N5O2,tm5YcmHO9gH_uZVR0uu8AdLYRLt-
AminoAcids/met/Dipeptide/Ca/conf_0146/FHIaims.out,C8CaH16N2O2S,tmCbIdM4oCS_Qh8ThEXeQ8Wb1fNI
AminoAcids/arg/Dipeptide/bare/conf_2797/FHIaims.out,C9H19N5O2,tmLKE1pfCJiMpuIx2Mw1-2o5Tmc7
AminoAcids/argH/Dipeptide/bare/conf_0745/FHIaims.out,C9H20N5O2,tmROQCeugPZwXgqLScbHqhDcZDsh
AminoAcids/arg/Dipeptide/bare/conf_3285/FHIaims.out,C9H19N5O2,tmaIIJ2LZxc1_us7dj0DLRXZQXAG
AminoAcids/arg/Dipeptide/bare/conf_0223/FHIaims.out,C9H19N5O2,tmjuRFBiCvOmZATW9AzGinxWN4Bm
AminoAcids/lys/Dipeptide/bare/conf_0799/FHIaims.out,C9H19N3O2,tmsE6UtZS2JLDddcJjBmaS_fuKzh
AminoAcids/aspH/Dipeptide/bare/conf_0070/FHIaims.out,C7H12N2O4,tmtNUueE9hLoUpbER3sbLCBOVNf9
AminoAcids/argH/Dipeptide/Ba/conf_0181/FHIaims.out,BaC9H20N5O2,tn5iQ4sNky2qaeixCFW49GJUgzc3
AminoAcids/arg/Dipeptide/Ca/conf_0626/FHIaims.out,C9CaH19N5O2,tnT-nX_ZgXbKuBApHLk61pvwiVLl
AminoAcids/gluH/Dipeptide/bare/conf_0235/FHIaims.out,C8H14N2O4,tnW66CylGDqXjabq8uP8s-xStE8C
